284	12	2025-10-22	Present		28	2025-10-22 13:15:52.075267	2025-10-22 13:15:52.075271
285	13	2025-10-22	Present		28	2025-10-22 13:15:52.077784	2025-10-22 13:15:52.077788
286	14	2025-10-22	Present		28	2025-10-22 13:15:52.080087	2025-10-22 13:15:52.08009
287	15	2025-10-22	Present		28	2025-10-22 13:15:52.082149	2025-10-22 13:15:52.082152
288	16	2025-10-22	Present		28	2025-10-22 13:15:52.084226	2025-10-22 13:15:52.08423
289	28	2025-10-22	Present		28	2025-10-22 13:15:52.0862	2025-10-22 13:15:52.086204
290	17	2025-10-22	Present		28	2025-10-22 13:15:52.089497	2025-10-22 13:15:52.089501
291	22	2025-10-22	Present		28	2025-10-22 13:15:52.091532	2025-10-22 13:15:52.091536
292	23	2025-10-22	Present		28	2025-10-22 13:15:52.093384	2025-10-22 13:15:52.093387
293	21	2025-10-22	Present		28	2025-10-22 13:15:52.095078	2025-10-22 13:15:52.095081
294	29	2025-10-22	Present		28	2025-10-22 13:15:52.096928	2025-10-22 13:15:52.096931
295	27	2025-10-22	Present		28	2025-10-22 13:15:52.098935	2025-10-22 13:15:52.098938
296	18	2025-10-22	Present		28	2025-10-22 13:15:52.100756	2025-10-22 13:15:52.100759
297	19	2025-10-22	Present		28	2025-10-22 13:15:52.102784	2025-10-22 13:15:52.10279
298	24	2025-10-22	Present		28	2025-10-22 13:15:52.104837	2025-10-22 13:15:52.104841
299	25	2025-10-22	Present		28	2025-10-22 13:15:52.107046	2025-10-22 13:15:52.10705
300	26	2025-10-22	Present		28	2025-10-22 13:15:52.108986	2025-10-22 13:15:52.10899
301	1	2025-10-23	Absent		28	2025-10-23 13:32:16.215958	2025-10-23 13:32:16.215963
302	2	2025-10-23	Present		28	2025-10-23 13:32:16.218614	2025-10-23 13:32:16.218617
303	4	2025-10-23	Present		28	2025-10-23 13:32:16.220843	2025-10-23 13:32:16.220847
304	5	2025-10-23	Present		28	2025-10-23 13:32:16.223132	2025-10-23 13:32:16.223137
305	6	2025-10-23	Present		28	2025-10-23 13:32:16.225602	2025-10-23 13:32:16.225605
306	7	2025-10-23	Present		28	2025-10-23 13:32:16.227793	2025-10-23 13:32:16.227796
307	8	2025-10-23	Present		28	2025-10-23 13:32:16.230266	2025-10-23 13:32:16.23027
308	9	2025-10-23	Present		28	2025-10-23 13:32:16.233273	2025-10-23 13:32:16.233277
309	11	2025-10-23	Present		28	2025-10-23 13:32:16.235274	2025-10-23 13:32:16.235278
310	12	2025-10-23	Present		28	2025-10-23 13:32:16.239236	2025-10-23 13:32:16.23924
311	13	2025-10-23	Present		28	2025-10-23 13:32:16.24148	2025-10-23 13:32:16.241485
312	14	2025-10-23	Present		28	2025-10-23 13:32:16.243696	2025-10-23 13:32:16.2437
313	15	2025-10-23	Present		28	2025-10-23 13:32:16.246824	2025-10-23 13:32:16.246828
314	16	2025-10-23	Present		28	2025-10-23 13:32:16.248945	2025-10-23 13:32:16.248948
315	17	2025-10-23	Present		28	2025-10-23 13:32:16.251385	2025-10-23 13:32:16.251388
316	22	2025-10-23	Present		28	2025-10-23 13:32:16.256209	2025-10-23 13:32:16.256214
317	23	2025-10-23	Absent		28	2025-10-23 13:32:16.258188	2025-10-23 13:32:16.258191
318	21	2025-10-23	Present		28	2025-10-23 13:32:16.260187	2025-10-23 13:32:16.260191
319	29	2025-10-23	Present		28	2025-10-23 13:32:16.262168	2025-10-23 13:32:16.262171
320	34	2025-10-23	Excused Absence		28	2025-10-23 13:32:16.264182	2025-10-23 13:32:16.264186
321	35	2025-10-23	Excused Absence		28	2025-10-23 13:32:16.266468	2025-10-23 13:32:16.266472
322	27	2025-10-23	Present		28	2025-10-23 13:32:16.269582	2025-10-23 13:32:16.269586
323	33	2025-10-23	Excused Absence		28	2025-10-23 13:32:16.272095	2025-10-23 13:32:16.272099
324	18	2025-10-23	Present		28	2025-10-23 13:32:16.276646	2025-10-23 13:32:16.276669
325	19	2025-10-23	Present		28	2025-10-23 13:32:16.278813	2025-10-23 13:32:16.278817
326	24	2025-10-23	Absent		28	2025-10-23 13:32:16.280893	2025-10-23 13:32:16.280897
327	25	2025-10-23	Excused Absence		28	2025-10-23 13:32:16.282913	2025-10-23 13:32:16.282916
328	26	2025-10-23	Excused Absence		28	2025-10-23 13:32:16.28473	2025-10-23 13:32:16.284733
343	1	2025-10-24	Present		22	2025-10-24 15:16:45.422398	2025-10-24 15:16:45.422402
344	2	2025-10-24	Present		22	2025-10-24 15:16:45.424632	2025-10-24 15:16:45.424635
345	4	2025-10-24	Present		22	2025-10-24 15:16:45.426998	2025-10-24 15:16:45.427001
329	5	2025-10-24	Present		22	2025-10-24 12:33:52.490593	2025-10-24 15:16:45.428636
346	6	2025-10-24	Present		22	2025-10-24 15:16:45.520378	2025-10-24 15:16:45.520384
330	7	2025-10-24	Present		22	2025-10-24 12:33:52.492825	2025-10-24 15:16:45.522369
331	8	2025-10-24	Present		22	2025-10-24 12:33:52.494852	2025-10-24 15:16:45.524588
347	9	2025-10-24	Present		22	2025-10-24 15:16:45.527109	2025-10-24 15:16:45.527113
332	11	2025-10-24	Present		22	2025-10-24 12:33:52.496737	2025-10-24 15:16:45.528739
333	12	2025-10-24	Present		22	2025-10-24 12:33:52.498536	2025-10-24 15:16:45.530584
334	13	2025-10-24	Present		22	2025-10-24 12:33:52.500383	2025-10-24 15:16:45.532413
335	14	2025-10-24	Present		22	2025-10-24 12:33:52.502268	2025-10-24 15:16:45.534228
336	15	2025-10-24	Present		22	2025-10-24 12:33:52.504231	2025-10-24 15:16:45.53598
337	16	2025-10-24	Present		22	2025-10-24 12:33:52.506188	2025-10-24 15:16:45.537773
338	28	2025-10-24	Present		22	2025-10-24 12:33:52.508093	2025-10-24 15:16:45.539601
339	17	2025-10-24	Present		22	2025-10-24 12:33:52.510746	2025-10-24 15:16:45.5414
348	22	2025-10-24	Present		22	2025-10-24 15:16:45.543833	2025-10-24 15:16:45.543837
349	23	2025-10-24	Present		22	2025-10-24 15:16:45.546573	2025-10-24 15:16:45.546577
340	21	2025-10-24	Excused Absence		22	2025-10-24 12:33:52.512741	2025-10-24 15:16:45.548447
341	29	2025-10-24	Present		22	2025-10-24 12:33:52.514616	2025-10-24 15:16:45.550468
350	34	2025-10-24	Excused Absence		22	2025-10-24 15:16:45.553206	2025-10-24 15:16:45.55321
351	35	2025-10-24	Excused Absence		22	2025-10-24 15:16:45.555777	2025-10-24 15:16:45.55578
352	27	2025-10-24	Present		22	2025-10-24 15:16:45.557853	2025-10-24 15:16:45.557857
353	33	2025-10-24	Excused Absence		22	2025-10-24 15:16:45.559839	2025-10-24 15:16:45.559842
354	36	2025-10-24	Present		22	2025-10-24 15:16:45.56244	2025-10-24 15:16:45.562467
355	37	2025-10-24	Present		22	2025-10-24 15:16:45.564452	2025-10-24 15:16:45.564456
356	38	2025-10-24	Present		22	2025-10-24 15:16:45.566465	2025-10-24 15:16:45.566469
357	18	2025-10-24	Present		22	2025-10-24 15:16:45.568779	2025-10-24 15:16:45.568783
342	19	2025-10-24	Present		22	2025-10-24 12:33:52.516361	2025-10-24 15:16:45.619274
358	24	2025-10-24	Present		22	2025-10-24 15:16:45.622144	2025-10-24 15:16:45.622147
359	25	2025-10-24	Excused Absence		22	2025-10-24 15:16:45.624377	2025-10-24 15:16:45.624381
360	26	2025-10-24	Excused Absence		22	2025-10-24 15:16:45.626328	2025-10-24 15:16:45.626331
361	1	2025-10-27	Present		28	2025-10-27 13:22:49.441018	2025-10-27 15:37:58.727076
362	2	2025-10-27	Present		28	2025-10-27 13:22:49.443315	2025-10-27 15:37:58.730536
363	4	2025-10-27	Excused Absence		28	2025-10-27 13:22:49.44517	2025-10-27 15:37:58.732256
364	5	2025-10-27	Present		28	2025-10-27 13:22:49.447683	2025-10-27 15:37:58.733912
365	6	2025-10-27	Present		28	2025-10-27 13:22:49.449627	2025-10-27 15:37:58.735601
366	7	2025-10-27	Present		28	2025-10-27 13:22:49.451847	2025-10-27 15:37:58.737284
367	8	2025-10-27	Present		28	2025-10-27 13:22:49.454014	2025-10-27 15:37:58.738974
368	9	2025-10-27	Excused Absence		28	2025-10-27 13:22:49.455873	2025-10-27 15:37:58.740561
369	11	2025-10-27	Present		28	2025-10-27 13:22:49.457949	2025-10-27 15:37:58.74215
370	12	2025-10-27	Present		28	2025-10-27 13:22:49.459993	2025-10-27 15:37:58.743858
371	13	2025-10-27	Present		28	2025-10-27 13:22:49.461824	2025-10-27 15:37:58.745908
372	14	2025-10-27	Present		28	2025-10-27 13:22:49.463754	2025-10-27 15:37:58.74767
373	15	2025-10-27	Present		28	2025-10-27 13:22:49.465859	2025-10-27 15:37:58.749289
374	16	2025-10-27	Present		28	2025-10-27 13:22:49.467823	2025-10-27 15:37:58.750941
375	28	2025-10-27	Present		28	2025-10-27 13:22:49.469952	2025-10-27 15:37:58.75257
376	17	2025-10-27	Present		28	2025-10-27 13:22:49.472043	2025-10-27 15:37:58.754787
377	22	2025-10-27	Absent		28	2025-10-27 13:22:49.475962	2025-10-27 15:37:58.756423
378	23	2025-10-27	Present		28	2025-10-27 13:22:49.477903	2025-10-27 15:37:58.758224
379	21	2025-10-27	Excused Absence		28	2025-10-27 13:22:49.479986	2025-10-27 15:37:58.760266
380	29	2025-10-27	Present		28	2025-10-27 13:22:49.483136	2025-10-27 15:37:58.76206
381	34	2025-10-27	Excused Absence		28	2025-10-27 13:22:49.484946	2025-10-27 15:37:58.763829
382	35	2025-10-27	Late		28	2025-10-27 13:22:49.488698	2025-10-27 15:37:58.765616
383	27	2025-10-27	Present		28	2025-10-27 13:22:49.490456	2025-10-27 15:37:58.767515
384	33	2025-10-27	Present		28	2025-10-27 13:22:49.51886	2025-10-27 15:37:58.769855
385	36	2025-10-27	Present		28	2025-10-27 13:22:49.521795	2025-10-27 15:37:58.773432
386	37	2025-10-27	Present		28	2025-10-27 13:22:49.523752	2025-10-27 15:37:58.77559
387	38	2025-10-27	Present		28	2025-10-27 13:22:49.525576	2025-10-27 15:37:58.777438
388	18	2025-10-27	Absent		28	2025-10-27 13:22:49.52778	2025-10-27 15:37:58.779343
389	19	2025-10-27	Present		28	2025-10-27 13:22:49.529687	2025-10-27 15:37:58.781055
390	24	2025-10-27	Absent		28	2025-10-27 13:22:49.531463	2025-10-27 15:37:58.782901
391	25	2025-10-27	Present		28	2025-10-27 13:22:49.533699	2025-10-27 15:37:58.784851
392	26	2025-10-27	Present		28	2025-10-27 13:22:49.535391	2025-10-27 15:37:58.820963
393	39	2025-10-27	Present		28	2025-10-27 15:37:58.824734	2025-10-27 15:37:58.824738
394	1	2025-10-28	Present		28	2025-10-28 14:26:48.691317	2025-10-28 14:26:48.69132
395	2	2025-10-28	Present		28	2025-10-28 14:26:48.693666	2025-10-28 14:26:48.693668
396	4	2025-10-28	Present		28	2025-10-28 14:26:48.695485	2025-10-28 14:26:48.695487
397	5	2025-10-28	Present		28	2025-10-28 14:26:48.697313	2025-10-28 14:26:48.697316
398	6	2025-10-28	Present		28	2025-10-28 14:26:48.698989	2025-10-28 14:26:48.698991
399	7	2025-10-28	Present		28	2025-10-28 14:26:48.703733	2025-10-28 14:26:48.703736
400	8	2025-10-28	Present		28	2025-10-28 14:26:48.705562	2025-10-28 14:26:48.705565
401	9	2025-10-28	Present		28	2025-10-28 14:26:48.707396	2025-10-28 14:26:48.707399
402	11	2025-10-28	Present		28	2025-10-28 14:26:48.709124	2025-10-28 14:26:48.709126
403	12	2025-10-28	Present		28	2025-10-28 14:26:48.711029	2025-10-28 14:26:48.711031
404	13	2025-10-28	Present		28	2025-10-28 14:26:48.713161	2025-10-28 14:26:48.713164
405	14	2025-10-28	Present		28	2025-10-28 14:26:48.71493	2025-10-28 14:26:48.714934
406	15	2025-10-28	Present		28	2025-10-28 14:26:48.717029	2025-10-28 14:26:48.717032
407	16	2025-10-28	Present		28	2025-10-28 14:26:48.718956	2025-10-28 14:26:48.718959
408	28	2025-10-28	Present		28	2025-10-28 14:26:48.720919	2025-10-28 14:26:48.720921
409	17	2025-10-28	Present		28	2025-10-28 14:26:48.722646	2025-10-28 14:26:48.722649
410	22	2025-10-28	Present		28	2025-10-28 14:26:48.724323	2025-10-28 14:26:48.724326
411	23	2025-10-28	Present		28	2025-10-28 14:26:48.725923	2025-10-28 14:26:48.725925
412	21	2025-10-28	Present		28	2025-10-28 14:26:48.727534	2025-10-28 14:26:48.727536
413	29	2025-10-28	Present		28	2025-10-28 14:26:48.729175	2025-10-28 14:26:48.729178
414	34	2025-10-28	Present		28	2025-10-28 14:26:48.730774	2025-10-28 14:26:48.730776
415	35	2025-10-28	Present		28	2025-10-28 14:26:48.732459	2025-10-28 14:26:48.732461
416	33	2025-10-28	Present		28	2025-10-28 14:26:48.734042	2025-10-28 14:26:48.734045
417	36	2025-10-28	Present		28	2025-10-28 14:26:48.735726	2025-10-28 14:26:48.735729
418	37	2025-10-28	Present		28	2025-10-28 14:26:48.737353	2025-10-28 14:26:48.737355
419	38	2025-10-28	Present		28	2025-10-28 14:26:48.739027	2025-10-28 14:26:48.73903
420	18	2025-10-28	Present		28	2025-10-28 14:26:48.740643	2025-10-28 14:26:48.740646
421	19	2025-10-28	Present		28	2025-10-28 14:26:48.742229	2025-10-28 14:26:48.742231
422	24	2025-10-28	Present		28	2025-10-28 14:26:48.743856	2025-10-28 14:26:48.743858
423	25	2025-10-28	Present		28	2025-10-28 14:26:48.745434	2025-10-28 14:26:48.745437
424	26	2025-10-28	Present		28	2025-10-28 14:26:48.747064	2025-10-28 14:26:48.747066
425	39	2025-10-28	Present		28	2025-10-28 14:26:48.74853	2025-10-28 14:26:48.748532
426	1	2025-10-29	Present		28	2025-10-29 16:06:57.646872	2025-10-29 16:06:57.646878
427	2	2025-10-29	Present		28	2025-10-29 16:06:57.649338	2025-10-29 16:06:57.649342
428	4	2025-10-29	Present		28	2025-10-29 16:06:57.651072	2025-10-29 16:06:57.651076
429	5	2025-10-29	Present		28	2025-10-29 16:06:57.654044	2025-10-29 16:06:57.654049
430	6	2025-10-29	Present		28	2025-10-29 16:06:57.656431	2025-10-29 16:06:57.656435
431	7	2025-10-29	Present		28	2025-10-29 16:06:57.658543	2025-10-29 16:06:57.658547
432	8	2025-10-29	Present		28	2025-10-29 16:06:57.660516	2025-10-29 16:06:57.66052
433	9	2025-10-29	Present		28	2025-10-29 16:06:57.662347	2025-10-29 16:06:57.662351
434	11	2025-10-29	Present		28	2025-10-29 16:06:57.664106	2025-10-29 16:06:57.66411
435	12	2025-10-29	Present		28	2025-10-29 16:06:57.665967	2025-10-29 16:06:57.66597
436	13	2025-10-29	Present		28	2025-10-29 16:06:57.667699	2025-10-29 16:06:57.667702
437	14	2025-10-29	Present		28	2025-10-29 16:06:57.669302	2025-10-29 16:06:57.669305
438	15	2025-10-29	Present		28	2025-10-29 16:06:57.670959	2025-10-29 16:06:57.670962
439	16	2025-10-29	Present		28	2025-10-29 16:06:57.672444	2025-10-29 16:06:57.672447
440	28	2025-10-29	Present		28	2025-10-29 16:06:57.673897	2025-10-29 16:06:57.6739
441	17	2025-10-29	Present		28	2025-10-29 16:06:57.675312	2025-10-29 16:06:57.675315
442	22	2025-10-29	Present		28	2025-10-29 16:06:57.676724	2025-10-29 16:06:57.676726
443	23	2025-10-29	Present		28	2025-10-29 16:06:57.678143	2025-10-29 16:06:57.678145
444	21	2025-10-29	Present		28	2025-10-29 16:06:57.679558	2025-10-29 16:06:57.679561
445	29	2025-10-29	Present		28	2025-10-29 16:06:57.681112	2025-10-29 16:06:57.681115
446	34	2025-10-29	Present		28	2025-10-29 16:06:57.682664	2025-10-29 16:06:57.682667
447	35	2025-10-29	Present		28	2025-10-29 16:06:57.684154	2025-10-29 16:06:57.684156
448	27	2025-10-29	Present		28	2025-10-29 16:06:57.685693	2025-10-29 16:06:57.685697
449	33	2025-10-29	Present		28	2025-10-29 16:06:57.68712	2025-10-29 16:06:57.687123
450	36	2025-10-29	Present		28	2025-10-29 16:06:57.688526	2025-10-29 16:06:57.688528
451	37	2025-10-29	Present		28	2025-10-29 16:06:57.689928	2025-10-29 16:06:57.68993
452	38	2025-10-29	Present		28	2025-10-29 16:06:57.691303	2025-10-29 16:06:57.691305
453	18	2025-10-29	Present		28	2025-10-29 16:06:57.69266	2025-10-29 16:06:57.692663
454	19	2025-10-29	Present		28	2025-10-29 16:06:57.69411	2025-10-29 16:06:57.694112
455	24	2025-10-29	Present		28	2025-10-29 16:06:57.721308	2025-10-29 16:06:57.721312
456	25	2025-10-29	Present		28	2025-10-29 16:06:57.723204	2025-10-29 16:06:57.723208
457	26	2025-10-29	Present		28	2025-10-29 16:06:57.724927	2025-10-29 16:06:57.724931
458	39	2025-10-29	Present		28	2025-10-29 16:06:57.726321	2025-10-29 16:06:57.726324
459	1	2025-10-31	Present		28	2025-10-31 13:35:14.224692	2025-10-31 13:35:14.224695
460	2	2025-10-31	Present		28	2025-10-31 13:35:14.226878	2025-10-31 13:35:14.226882
461	4	2025-10-31	Present		28	2025-10-31 13:35:14.228398	2025-10-31 13:35:14.228401
462	5	2025-10-31	Present		28	2025-10-31 13:35:14.229892	2025-10-31 13:35:14.229895
463	6	2025-10-31	Present		28	2025-10-31 13:35:14.23161	2025-10-31 13:35:14.231613
464	7	2025-10-31	Present		28	2025-10-31 13:35:14.233047	2025-10-31 13:35:14.23305
465	8	2025-10-31	Present		28	2025-10-31 13:35:14.234608	2025-10-31 13:35:14.234611
466	9	2025-10-31	Present		28	2025-10-31 13:35:14.23623	2025-10-31 13:35:14.236233
467	11	2025-10-31	Present		28	2025-10-31 13:35:14.237806	2025-10-31 13:35:14.237809
468	12	2025-10-31	Present		28	2025-10-31 13:35:14.23942	2025-10-31 13:35:14.239423
469	13	2025-10-31	Present		28	2025-10-31 13:35:14.241036	2025-10-31 13:35:14.241039
470	14	2025-10-31	Present		28	2025-10-31 13:35:14.242652	2025-10-31 13:35:14.242655
471	15	2025-10-31	Present		28	2025-10-31 13:35:14.244418	2025-10-31 13:35:14.244422
472	16	2025-10-31	Present		28	2025-10-31 13:35:14.246115	2025-10-31 13:35:14.246119
473	28	2025-10-31	Present		28	2025-10-31 13:35:14.24792	2025-10-31 13:35:14.247923
474	17	2025-10-31	Present		28	2025-10-31 13:35:14.249815	2025-10-31 13:35:14.249819
475	22	2025-10-31	Present		28	2025-10-31 13:35:14.251747	2025-10-31 13:35:14.25175
476	23	2025-10-31	Present		28	2025-10-31 13:35:14.253446	2025-10-31 13:35:14.253485
477	21	2025-10-31	Present		28	2025-10-31 13:35:14.255128	2025-10-31 13:35:14.255132
478	29	2025-10-31	Present		28	2025-10-31 13:35:14.256863	2025-10-31 13:35:14.256867
479	34	2025-10-31	Present		28	2025-10-31 13:35:14.258679	2025-10-31 13:35:14.258682
480	35	2025-10-31	Present		28	2025-10-31 13:35:14.260351	2025-10-31 13:35:14.260355
481	27	2025-10-31	Present		28	2025-10-31 13:35:14.262089	2025-10-31 13:35:14.262093
482	33	2025-10-31	Present		28	2025-10-31 13:35:14.264246	2025-10-31 13:35:14.264249
483	36	2025-10-31	Present		28	2025-10-31 13:35:14.321564	2025-10-31 13:35:14.32157
484	37	2025-10-31	Present		28	2025-10-31 13:35:14.323585	2025-10-31 13:35:14.323588
485	38	2025-10-31	Present		28	2025-10-31 13:35:14.325373	2025-10-31 13:35:14.325377
486	18	2025-10-31	Present		28	2025-10-31 13:35:14.327201	2025-10-31 13:35:14.327205
487	19	2025-10-31	Present		28	2025-10-31 13:35:14.328855	2025-10-31 13:35:14.328859
488	24	2025-10-31	Present		28	2025-10-31 13:35:14.330856	2025-10-31 13:35:14.33086
489	25	2025-10-31	Present		28	2025-10-31 13:35:14.332736	2025-10-31 13:35:14.33274
490	26	2025-10-31	Present		28	2025-10-31 13:35:14.334544	2025-10-31 13:35:14.334548
491	39	2025-10-31	Present		28	2025-10-31 13:35:14.335978	2025-10-31 13:35:14.335982
492	1	2025-11-04	Present		28	2025-11-04 15:05:24.490641	2025-11-04 15:05:24.490648
493	2	2025-11-04	Present		28	2025-11-04 15:05:24.543279	2025-11-04 15:05:24.543285
494	4	2025-11-04	Present		28	2025-11-04 15:05:24.552306	2025-11-04 15:05:24.552312
495	5	2025-11-04	Present		28	2025-11-04 15:05:24.555964	2025-11-04 15:05:24.555969
496	6	2025-11-04	Present		28	2025-11-04 15:05:24.56212	2025-11-04 15:05:24.562125
497	7	2025-11-04	Present		28	2025-11-04 15:05:24.56785	2025-11-04 15:05:24.567854
498	8	2025-11-04	Present		28	2025-11-04 15:05:24.570973	2025-11-04 15:05:24.570977
499	9	2025-11-04	Present		28	2025-11-04 15:05:24.574635	2025-11-04 15:05:24.57464
500	11	2025-11-04	Present		28	2025-11-04 15:05:24.585759	2025-11-04 15:05:24.585766
501	12	2025-11-04	Present		28	2025-11-04 15:05:24.591553	2025-11-04 15:05:24.591559
502	13	2025-11-04	Present		28	2025-11-04 15:05:24.601091	2025-11-04 15:05:24.601098
503	14	2025-11-04	Present		28	2025-11-04 15:05:24.609301	2025-11-04 15:05:24.609305
504	15	2025-11-04	Present		28	2025-11-04 15:05:24.618244	2025-11-04 15:05:24.618249
505	16	2025-11-04	Present		28	2025-11-04 15:05:24.625413	2025-11-04 15:05:24.625417
506	28	2025-11-04	Present		28	2025-11-04 15:05:24.634536	2025-11-04 15:05:24.634543
507	17	2025-11-04	Present		28	2025-11-04 15:05:24.645123	2025-11-04 15:05:24.645128
508	22	2025-11-04	Present		28	2025-11-04 15:05:24.64754	2025-11-04 15:05:24.647545
509	23	2025-11-04	Present		28	2025-11-04 15:05:24.650962	2025-11-04 15:05:24.650966
510	21	2025-11-04	Present		28	2025-11-04 15:05:24.653088	2025-11-04 15:05:24.653092
511	29	2025-11-04	Present		28	2025-11-04 15:05:24.655197	2025-11-04 15:05:24.655201
512	34	2025-11-04	Present		28	2025-11-04 15:05:24.657402	2025-11-04 15:05:24.657406
513	35	2025-11-04	Present		28	2025-11-04 15:05:24.659549	2025-11-04 15:05:24.659553
514	46	2025-11-04	Present		28	2025-11-04 15:05:24.661669	2025-11-04 15:05:24.661674
515	27	2025-11-04	Present		28	2025-11-04 15:05:24.664137	2025-11-04 15:05:24.664141
516	33	2025-11-04	Present		28	2025-11-04 15:05:24.666213	2025-11-04 15:05:24.666216
517	36	2025-11-04	Present		28	2025-11-04 15:05:24.668809	2025-11-04 15:05:24.668812
518	37	2025-11-04	Present		28	2025-11-04 15:05:24.670765	2025-11-04 15:05:24.670768
519	38	2025-11-04	Present		28	2025-11-04 15:05:24.67304	2025-11-04 15:05:24.673044
520	18	2025-11-04	Present		28	2025-11-04 15:05:24.676269	2025-11-04 15:05:24.676273
521	19	2025-11-04	Present		28	2025-11-04 15:05:24.679649	2025-11-04 15:05:24.679653
522	24	2025-11-04	Present		28	2025-11-04 15:05:24.682068	2025-11-04 15:05:24.682072
523	25	2025-11-04	Present		28	2025-11-04 15:05:24.68414	2025-11-04 15:05:24.684144
524	26	2025-11-04	Present		28	2025-11-04 15:05:24.706328	2025-11-04 15:05:24.706334
525	39	2025-11-04	Present		28	2025-11-04 15:05:24.726973	2025-11-04 15:05:24.726978
526	40	2025-11-04	Present		28	2025-11-04 15:05:24.731632	2025-11-04 15:05:24.731638
527	41	2025-11-04	Present		28	2025-11-04 15:05:24.73637	2025-11-04 15:05:24.736374
528	42	2025-11-04	Present		28	2025-11-04 15:05:24.744145	2025-11-04 15:05:24.74415
529	43	2025-11-04	Present		28	2025-11-04 15:05:24.756331	2025-11-04 15:05:24.756338
530	44	2025-11-04	Present		28	2025-11-04 15:05:24.770294	2025-11-04 15:05:24.7703
531	45	2025-11-04	Present		28	2025-11-04 15:05:24.773551	2025-11-04 15:05:24.773555
532	1	2025-11-05	Present		28	2025-11-05 16:18:30.471796	2025-11-05 16:18:30.4718
533	2	2025-11-05	Present		28	2025-11-05 16:18:30.474015	2025-11-05 16:18:30.474018
534	4	2025-11-05	Present		28	2025-11-05 16:18:30.475918	2025-11-05 16:18:30.475922
535	5	2025-11-05	Present		28	2025-11-05 16:18:30.477593	2025-11-05 16:18:30.477596
536	6	2025-11-05	Present		28	2025-11-05 16:18:30.479217	2025-11-05 16:18:30.479221
537	7	2025-11-05	Present		28	2025-11-05 16:18:30.480977	2025-11-05 16:18:30.480981
538	8	2025-11-05	Present		28	2025-11-05 16:18:30.482748	2025-11-05 16:18:30.482752
539	9	2025-11-05	Present		28	2025-11-05 16:18:30.484609	2025-11-05 16:18:30.484612
540	11	2025-11-05	Present		28	2025-11-05 16:18:30.486389	2025-11-05 16:18:30.486392
541	12	2025-11-05	Present		28	2025-11-05 16:18:30.487944	2025-11-05 16:18:30.487947
542	13	2025-11-05	Present		28	2025-11-05 16:18:30.489585	2025-11-05 16:18:30.489588
543	14	2025-11-05	Present		28	2025-11-05 16:18:30.491341	2025-11-05 16:18:30.491344
544	15	2025-11-05	Present		28	2025-11-05 16:18:30.493	2025-11-05 16:18:30.493004
545	16	2025-11-05	Present		28	2025-11-05 16:18:30.494657	2025-11-05 16:18:30.49466
546	28	2025-11-05	Present		28	2025-11-05 16:18:30.496241	2025-11-05 16:18:30.496244
547	17	2025-11-05	Present		28	2025-11-05 16:18:30.497901	2025-11-05 16:18:30.497904
548	22	2025-11-05	Absent		28	2025-11-05 16:18:30.499528	2025-11-05 16:18:30.499531
549	23	2025-11-05	Present		28	2025-11-05 16:18:30.501024	2025-11-05 16:18:30.501027
550	21	2025-11-05	Present		28	2025-11-05 16:18:30.502635	2025-11-05 16:18:30.502638
551	29	2025-11-05	Present		28	2025-11-05 16:18:30.504216	2025-11-05 16:18:30.504219
552	34	2025-11-05	Present		28	2025-11-05 16:18:30.50708	2025-11-05 16:18:30.507084
553	35	2025-11-05	Present		28	2025-11-05 16:18:30.508881	2025-11-05 16:18:30.508885
554	46	2025-11-05	Present		28	2025-11-05 16:18:30.510614	2025-11-05 16:18:30.510618
555	27	2025-11-05	Present		28	2025-11-05 16:18:30.512551	2025-11-05 16:18:30.512554
556	33	2025-11-05	Present		28	2025-11-05 16:18:30.514214	2025-11-05 16:18:30.514218
557	36	2025-11-05	Present		28	2025-11-05 16:18:30.516033	2025-11-05 16:18:30.516037
558	37	2025-11-05	Present		28	2025-11-05 16:18:30.51831	2025-11-05 16:18:30.518313
559	38	2025-11-05	Present		28	2025-11-05 16:18:30.521785	2025-11-05 16:18:30.521789
560	18	2025-11-05	Present		28	2025-11-05 16:18:30.52695	2025-11-05 16:18:30.526955
561	19	2025-11-05	Present		28	2025-11-05 16:18:30.529132	2025-11-05 16:18:30.529136
562	24	2025-11-05	Present		28	2025-11-05 16:18:30.531022	2025-11-05 16:18:30.531026
563	25	2025-11-05	Present		28	2025-11-05 16:18:30.533508	2025-11-05 16:18:30.533513
564	26	2025-11-05	Present		28	2025-11-05 16:18:30.535742	2025-11-05 16:18:30.535747
565	39	2025-11-05	Present		28	2025-11-05 16:18:30.544602	2025-11-05 16:18:30.544609
566	40	2025-11-05	Present		28	2025-11-05 16:18:30.554035	2025-11-05 16:18:30.55404
567	41	2025-11-05	Present		28	2025-11-05 16:18:30.557279	2025-11-05 16:18:30.557283
568	42	2025-11-05	Present		28	2025-11-05 16:18:30.560333	2025-11-05 16:18:30.560338
569	43	2025-11-05	Present		28	2025-11-05 16:18:30.570765	2025-11-05 16:18:30.57077
570	44	2025-11-05	Present		28	2025-11-05 16:18:30.580079	2025-11-05 16:18:30.580083
571	45	2025-11-05	Present		28	2025-11-05 16:18:30.582161	2025-11-05 16:18:30.582165
572	1	2025-11-06	Present		28	2025-11-06 20:47:25.563085	2025-11-06 20:47:25.563092
573	2	2025-11-06	Present		28	2025-11-06 20:47:25.569057	2025-11-06 20:47:25.569062
